RGIId,lon,lat,do_we_have_an_observation_in_middle_fifth,Frontal_ablation_2000_to_2010_gt_per_yr_mean,Frontal_ablation_2000_to_2010_gt_per_yr_mean_err,Frontal_ablation_2010_to_2020_gt_per_yr_mean,Frontal_ablation_2010_to_2020_gt_per_yr_mean_err,Terminus_volume_change_2000_to_2010_gt_per_yr,Terminus_volume_change_2010_to_2020_gt_per_yr,Number_of_children
RGI60-05.10797,-44.86769831,82.89341109,0,0.00087483,0.00067906,0.000930347,0.000670817,-0.000433869,-0.000510267,0
RGI60-05.10844,-31.16179911,83.08704305,0,0.003020759,0.002466039,0.005438525,0.003467013,-0.001052272,-0.003667939,0
RGI60-05.10862,-32.06894947,82.93023642,0,0.002896788,0.001930145,0.001660902,0.001249145,-0.00205008,-0.000744798,0
RGI60-05.10884,-38.25023807,83.48972383,0,0.009460799,0.007795037,0.001246677,0.005662942,-0.006356985,0.0004218,0
RGI60-05.10887,-34.59571052,83.48365725,0,0.014850577,0.008467627,0.005850378,0.00290095,-0.014047749,-0.004393011,0
RGI60-05.10890,-38.73262031,83.4832782,0,0.000593323,0.000782628,0.043834619,0.021908178,-8.30E-05,-0.04338102,0
RGI60-05.10892,-36.93714383,83.3647962,0,0.009107062,0.004365417,0.004211249,0.002835322,-0.006855032,-0.00209012,0
RGI60-05.10911,-40.21111328,83.39497736,0,0.005143664,0.003688334,0.000657212,0.002115686,-0.003202241,0.001025594,0
RGI60-05.10937,-38.53417999,83.52830786,0,0.001338185,0.001030157,0.001901101,0.001387928,-0.000878378,-0.001515273,0
RGI60-05.10938,-37.40042361,83.56809979,0,0.010639881,0.00516657,0.00206922,0.001425171,-0.009994544,-0.001459805,0
RGI60-05.10945,-37.19816282,83.57610897,0,0.000679075,0.001086985,0.00382816,0.002824028,2.34E-05,-0.003807812,0
RGI60-05.10951,-36.01532119,83.54564515,0,0.043710821,0.021681312,0.014374316,0.006335207,-0.039728059,-0.009394857,0
RGI60-05.10956,-39.60313092,83.39113826,0,0.002974419,0.002325377,0.000196161,0.00159556,-0.002291485,-4.49E-05,0
RGI60-05.10961,-37.30910248,83.37747527,0,0.001222322,0.001078836,0.000891454,0.000895002,-0.000289432,-0.000849084,0
RGI60-05.10964,-37.56200233,83.15238555,0,0.005989468,0.00612818,0.008820713,0.004659951,-0.001828689,-0.00516234,0
RGI60-05.10966,-39.52185556,83.27479536,0,0.000704085,0.000669001,0.000376926,0.000709456,-0.000613525,-0.000317773,0
RGI60-05.10971,-38.6190536,83.19549213,0,0.003410091,0.003166123,0.001619743,0.001491685,-0.00255323,-0.000903213,0
RGI60-05.10973,-38.4546658,83.17698246,0,0.000506483,0.003943731,0.003844299,0.003975992,0.001095735,-0.003350183,0
RGI60-05.10983,-38.80335758,83.37934602,0,0.057462996,0.013063045,0.210658485,0.062368085,-0.053245264,-0.208779003,0
RGI60-05.10984,-37.63703604,83.44204014,0,0.003460044,0.002095857,0.002043764,0.001609969,-0.003451016,-0.00188968,0
RGI60-05.10992,-39.38037369,83.30537835,0,0.01986774,0.009482692,0.006491822,0.004315175,-0.016994929,-0.004412925,0
RGI60-05.10997,-35.21761898,83.58875167,0,5.37E-05,0.000887085,0.00082177,0.000809626,0.000593333,-0.000227516,0
RGI60-05.10998,-36.80513298,83.58732206,0,1.50E-05,0.000199956,0.012887162,0.006627487,0.000383728,-0.012068067,0
RGI60-05.10999,-37.15913666,83.47307537,0,0.000553284,0.003606751,0.006228494,0.003668647,0.002334252,-0.003930593,0
RGI60-05.11001,-36.98385019,83.43197413,0,0.221889278,0.121770696,0.064092272,0.021444776,-0.179256817,-0.023240896,0
RGI60-05.11026,-28.80549624,83.46543438,0,0.003979762,0.002980881,0.00265772,0.002692714,-0.001622783,-0.000442917,0
RGI60-05.11158,-37.07851872,65.64140842,0,0.002892977,0.001762859,0.00232528,0.001214205,-0.001399164,-0.001329219,0
RGI60-05.11359,-37.43844592,65.94774293,0,0.000828375,0.000952261,0.000360472,0.000269168,-0.000323386,-0.000215697,0
RGI60-05.11831,-35.74589083,66.26259731,0,0.000252128,0.000309897,0.000590133,0.000466316,-0.000135181,-0.00044864,0
RGI60-05.12079,-34.51514806,66.68030948,0,0.001834997,0.001201791,0.002635695,0.001455085,-0.000794228,-0.001961803,0
RGI60-05.12157,-33.95607083,66.82558818,0,0.001505455,0.001157182,0.001826992,0.000744147,-0.000219693,-0.000190118,0
RGI60-05.12160,-33.98826116,66.8310074,0,0.000313796,0.000622581,0.001598351,0.000788967,-0.000170175,-0.00017023,0
RGI60-05.12169,-34.0861574,66.90098862,0,0.000721391,0.000605616,0.000950719,0.000539797,-0.00064336,-0.000349565,0
RGI60-05.12199,-33.8055993,67.00349184,0,0.001119155,0.000529291,0.000332475,0.00040472,-0.000434533,-0.000134167,0
RGI60-05.12210,-33.98188259,66.95778035,0,8.55E-05,0.000249559,0.000419474,0.000217457,-2.36E-05,-4.92E-05,0
RGI60-05.12212,-34.13680354,66.72878434,0,0.001279733,0.000756505,0.001166814,0.000554418,-0.000374523,-0.000728887,0
RGI60-05.12232,-33.60462069,67.33878618,0,0.067167484,0.018336554,0.0732081,0.004576775,-0.004045262,-0.000156126,0
RGI60-05.12234,-33.64965647,67.3692356,0,0.005594143,0.001558733,0.003095301,0.000925182,-0.002035728,-0.000108013,0
RGI60-05.12236,-33.498462,67.17853876,0,0.002730019,0.001172231,0.002204186,0.000948199,-0.001285343,-0.001355352,0
RGI60-05.12242,-33.51626342,67.23377208,0,0.000828918,0.001008303,0.000341396,0.000377106,-9.19E-05,-0.000116744,0
RGI60-05.12245,-33.61907805,67.26185477,0,0.003361567,0.001996816,0.005700504,0.001797359,-0.0015944,-0.004036046,0
RGI60-05.12246,-33.46539219,67.20417443,0,0.004925189,0.002842432,0.004170972,0.002175053,-0.000970645,-0.00090776,0
RGI60-05.12252,-33.55858902,67.23577843,0,0.00423848,0.001041225,0.00183643,0.000465028,-0.00094182,-0.000492344,0
RGI60-05.12262,-33.51529367,67.27526964,0,0.011145904,0.003646876,0.009700942,0.003172671,-0.003250951,-0.003136949,0
RGI60-05.12265,-33.54813829,67.31570661,0,0.018477422,0.004995123,0.013171737,0.002465555,-0.004540399,-0.001974302,0
RGI60-05.12269,-33.37727659,67.34736811,0,0.001098196,0.000963595,0.001328419,0.000457575,-2.75E-05,-3.25E-05,0
RGI60-05.12296,-33.3656253,67.48400151,0,0.003307645,0.002206289,0.003419671,0.001248968,-0.002039379,-0.002189085,0
RGI60-05.12302,-33.30041353,67.69523143,0,0.000633172,0.000663865,0.00082152,0.000506671,-0.000324989,-0.000691051,0
RGI60-05.12304,-33.31085589,67.70418869,0,0.000640798,0.000821491,0.000259544,0.000342683,-8.72E-05,-0.000153268,0
RGI60-05.12306,-33.32792552,67.71302096,0,0.000567518,0.001009526,0.001036271,0.000449328,7.01E-06,-0.000799239,0
RGI60-05.12313,-33.35703398,67.72718999,0,0.000761221,0.001161167,0.000290129,0.000318684,-3.33E-05,-0.000113699,0
RGI60-05.12344,-32.56315497,67.80679422,1,0.004114537,0.00329279,0.00314837,0.001418259,-0.000921848,-0.00076286,0
RGI60-05.12370,-31.6134991,68.09714616,0,0.000729538,0.000457207,0.000503726,0.000216463,-0.000131583,-0.00011681,0
RGI60-05.12385,-32.26678743,68.18318087,0,0.001091253,0.000912609,0.001062211,0.000569187,-0.000305779,-0.000203411,0
RGI60-05.12394,-32.31764587,68.19424851,0,0.000826436,0.000624817,0.000424729,0.00038015,-0.000306195,-0.000234726,0
RGI60-05.12399,-32.34828138,68.19925687,0,0.000349168,0.000652902,8.35E-05,0.000399743,-0.000153165,-3.53E-05,0
RGI60-05.12414,-31.61084332,68.12627313,0,0.00107322,0.000982558,0.000361668,0.000508972,-0.00049551,-0.000219925,0
RGI60-05.12420,-31.27649998,68.11255397,0,0.000844555,0.000686657,0.000612776,0.000333242,-0.000476408,-0.000144477,0
RGI60-05.12516,-30.47466851,68.12891809,0,0.000200448,0.00022029,9.24E-05,9.08E-05,-1.38E-05,-5.87E-06,0
RGI60-05.12518,-30.47857643,68.13203756,0,6.45E-05,0.000127616,1.83E-05,5.51E-05,-3.28E-06,-2.20E-06,0
RGI60-05.12525,-30.95518813,68.09897112,0,0.000219723,0.00031822,6.09E-05,6.03E-05,-4.16E-06,-3.63E-06,0
RGI60-05.12537,-31.05365419,68.11836062,0,0.002905575,0.002094375,0.00129958,0.000481361,-0.000299801,-8.65E-05,0
RGI60-05.12538,-31.08464354,68.12201466,0,0.000430039,0.000554942,0.000158314,0.000281324,-8.89E-05,-4.64E-05,0
RGI60-05.12543,-31.14197211,68.12888082,0,0.007807165,0.003119208,0.009192999,0.002115309,-0.004918899,-0.00612727,0
RGI60-05.12555,-31.30695656,68.15620969,0,0.000145831,0.000652121,0.000134725,0.000177973,-4.48E-05,-0.00013257,0
RGI60-05.12584,-31.13893966,68.1825988,0,0.000281196,0.000358425,0.000263212,0.000223224,-0.000163609,-9.79E-05,0
RGI60-05.12710,-30.48911778,68.13746287,0,0.00042011,0.000481902,0.00023839,0.000222971,-4.33E-05,-6.98E-06,0
RGI60-05.12717,-30.41159669,68.1593738,0,0.000288414,0.000323658,0.000109737,0.000111788,2.22E-05,-6.07E-05,0
RGI60-05.12738,-30.32390618,68.13500147,0,0.001205687,0.00081257,0.00048898,0.000506107,-0.000430218,8.59E-06,0
RGI60-05.12739,-30.4103605,68.17247245,0,8.51E-05,0.000226302,5.07E-05,5.89E-05,-1.67E-05,-1.45E-05,0
RGI60-05.12801,-30.39147741,68.21275401,0,7.32E-05,0.000135252,0.000189772,0.000205524,-2.94E-05,-1.06E-05,0
RGI60-05.12805,-30.24953464,68.14844429,0,0.003403362,0.001820776,0.002596064,0.001092936,-0.001846678,-0.001807071,0
RGI60-05.12807,-30.15292594,68.15289722,0,0.002184647,0.001031913,0.000966707,0.000531389,-0.000665751,-0.000656256,0
RGI60-05.12809,-30.10677018,68.1787344,0,0.003661392,0.001934745,0.002557692,0.000719001,-0.001872629,-0.002412962,0
RGI60-05.12811,-30.38577541,68.22460896,1,0.001210127,0.000839934,0.000154782,0.000337482,-0.000201609,-8.73E-05,0
RGI60-05.12815,-30.40158728,68.19767237,0,0.00035113,0.000391559,6.59E-05,0.000196154,-2.89E-05,-1.36E-05,0
RGI60-05.12824,-30.13873515,68.2125392,0,0.001859089,0.000798854,0.003136061,0.000959929,-0.001740262,-0.003077205,0
RGI60-05.12828,-30.03280549,68.22865633,0,0.000384778,0.000330206,0.000147605,0.00018822,-6.17E-05,-0.000106884,0
RGI60-05.12833,-29.76758499,68.20943618,0,0.000285117,0.000556442,0.000808037,0.000500681,-7.80E-06,-1.90E-06,0
RGI60-05.12840,-30.0234469,68.23805646,0,0.000617623,0.000590067,0.000391036,0.000377058,-5.84E-05,-4.59E-05,0
RGI60-05.12843,-30.20205588,68.25754607,0,0.000996462,0.000567988,0.000827998,0.000704978,-0.000590893,-0.000428639,0
RGI60-05.12848,-30.50644211,68.1872775,0,4.09E-05,7.52E-05,7.87E-05,8.05E-05,-3.08E-05,-1.40E-05,0
RGI60-05.12850,-30.51087089,68.16198484,0,7.41E-05,0.000350942,0,0,-9.76E-06,0,0
RGI60-05.12851,-30.96456418,68.20742754,0,0.00280802,0.001364924,0.00348085,0.001008506,-0.001745452,-0.003372872,0
RGI60-05.12853,-30.68702747,68.22271336,0,0.003937854,0.00159126,0.001600666,0.000768385,-0.000771259,-0.000508502,0
RGI60-05.12854,-30.54162343,68.20217415,0,0.002567611,0.00161157,0.002429181,0.000884163,-0.000859709,-0.000947186,0
RGI60-05.12856,-30.62778369,68.11895035,0,0.002208564,0.000792264,0.001600778,0.000628507,-0.001920416,-0.001488752,0
RGI60-05.12857,-30.79385319,68.1142691,0,0.004398367,0.001413748,0.005319722,0.001030532,-0.001291177,-0.00339784,0
RGI60-05.12860,-30.74784937,68.23314182,0,0.001390028,0.002298525,0.001220919,0.00052548,-0.000458315,-0.000757054,0
RGI60-05.12861,-30.59738773,68.21440752,1,0.000489796,0.000667792,0.000238078,0.000188656,-1.70E-05,-7.63E-06,0
RGI60-05.12862,-30.5391489,68.12332028,0,0.00276631,0.001185683,0.004617699,0.001376209,-0.00203027,-0.003671477,0
RGI60-05.12864,-29.97932301,68.25199663,0,0.000410785,0.000447714,0.000463542,0.000286505,-0.00013408,-1.83E-05,0
RGI60-05.12869,-29.99718389,68.25046267,0,0.00022539,0.000308725,0.000293495,0.000192078,2.92E-05,-3.51E-05,0
RGI60-05.12875,-29.89447834,68.24806909,0,0.000522323,0.000558337,0.000714167,0.000532503,-0.000392994,-0.000175824,0
RGI60-05.12876,-29.96907635,68.18951254,1,0.00082067,0.000551944,0.000402919,0.000328601,-0.000365,-0.000235549,0
RGI60-05.12878,-29.86072525,68.24140487,0,0.002891031,0.000914919,0.000850383,0.000520288,-0.000888092,-0.00013913,0
RGI60-05.12881,-29.87121867,68.19878082,0,0.000611112,0.000694374,0.000318294,0.000193957,-8.06E-05,-0.000204475,0
RGI60-05.12901,-32.22999659,67.89686729,0,0.000730611,0.000969943,0.002390344,0.001735827,-0.000705985,-0.001162377,0
RGI60-05.12902,-32.50517539,68.20971157,0,0.000578593,0.000560046,0.000444117,0.000404453,-6.03E-05,-0.000119933,0
RGI60-05.12907,-32.66889896,68.49410594,0,0.007111802,0.002644683,0.005549849,0.000945317,-0.002531205,-0.000618716,0
RGI60-05.12939,-32.18954032,67.87209946,0,0.00059523,0.001384523,0.002151523,0.001559119,-0.000262094,-0.000680241,0
RGI60-05.12946,-33.00640853,67.69227063,0,0.000505762,0.000286317,0.000585768,0.000200264,-0.00014707,1.27E-05,0
RGI60-05.12952,-32.18413779,68.45762026,0,0.000397947,0.000534256,0.000107732,0.000157274,-3.76E-05,-9.27E-06,0
RGI60-05.12953,-32.16959102,68.48791914,0,0.000223417,0.000297579,0.00041829,0.000723516,-4.15E-05,-3.83E-05,0
RGI60-05.12957,-32.13269069,68.39132485,0,0.002392434,0.001147779,0.000851032,0.000495677,-0.000130981,-7.90E-05,0
RGI60-05.12967,-29.61688267,68.29427192,0,0.000230702,0.000281644,0.000392308,0.00035122,-0.000102682,-8.82E-05,0
RGI60-05.12987,-29.41845094,68.28366504,0,0.001521404,0.001276859,0.000340693,0.000478082,-0.000683681,-0.000182179,0
RGI60-05.12994,-29.77935952,68.34286506,0,8.52E-05,0.000312201,9.95E-05,0.00012061,-1.23E-05,-5.74E-06,0
RGI60-05.13043,-29.50989789,68.27990699,0,0.006120039,0.00184954,0.00768232,0.001582129,-0.003455998,-0.006015927,0
RGI60-05.13045,-29.49873993,68.26348918,0,0.002409785,0.001764791,0,0,-0.000591862,0,0
RGI60-05.13046,-29.63009033,68.27349552,0,0.000103965,0.000104614,0.000471223,0.00028251,-3.88E-05,-0.000273778,0
RGI60-05.13069,-29.21284123,68.31766392,0,0.0012031,0.001264139,0.000480313,0.00032806,-0.000292778,-0.000372766,0
RGI60-05.13071,-30.36505041,68.27234026,0,0.014823007,0.006161566,0.02094114,0.004751894,-0.009857138,-0.015698463,0
RGI60-05.13098,-29.14289952,68.32710655,0,0.000349231,0.00095487,0.000453209,0.000643351,-0.000224778,-0.000212812,0
RGI60-05.13099,-29.26820988,68.34500627,0,0.000574637,0.00068983,9.16E-05,9.76E-05,-0.000156663,-3.44E-05,0
RGI60-05.13106,-29.15502651,68.35553954,0,0.001080013,0.001149566,0.000228404,0.000329022,-0.000125157,-4.87E-05,0
RGI60-05.13115,-29.17892867,68.36597348,0,0.000183033,0.000274324,0.000135705,0.00015018,-7.71E-05,-7.82E-05,0
RGI60-05.13129,-29.37667882,68.32935729,1,0.001036076,0.000666646,0.000142549,0.000560468,-0.000811399,-0.000121155,0
RGI60-05.13130,-29.60164883,68.32237085,0,0.004425862,0.001685374,0.006536545,0.001171939,-0.002639566,-0.003981241,0
RGI60-05.13133,-29.2191603,68.3839767,0,0.000492831,0.000411049,0.000787382,0.000622021,-0.000264745,-0.000646124,0
RGI60-05.13215,-29.1270176,68.41237444,0,0.002976075,0.001099099,0.00385203,0.00089597,-0.001504267,-0.00284902,0
RGI60-05.13260,-28.32980957,68.49538978,0,0.00011747,0.000147303,0.000186892,0.000161163,-6.99E-05,-4.59E-05,0
RGI60-05.13292,-28.35542164,68.50298095,0,0.000204242,0.000193994,0,0,-5.81E-05,0,0
RGI60-05.13390,-27.35382697,68.60333568,0,1.94E-05,4.99E-05,2.30E-05,2.36E-05,-3.82E-06,-3.95E-06,0
RGI60-05.13398,-27.39552203,68.62194321,0,0.000121442,0.000286351,7.29E-05,9.67E-05,-2.45E-05,-2.86E-05,0
RGI60-05.13416,-28.37061136,68.54974068,0,0.002344235,0.000876929,0.000972228,0.000677297,-0.001728135,-0.000354494,0
RGI60-05.13426,-27.52690974,68.64506388,0,0.006019654,0.002071237,0.006034047,0.001633928,-0.004730637,-0.005129427,0
RGI60-05.13457,-27.8114617,68.5605287,0,0.008000408,0.003189817,0.00749403,0.003212838,-0.00564163,-0.005686325,0
RGI60-05.13467,-22.61434123,70.09166375,0,0.001497244,0.000450422,2.43E-05,0.000197446,-0.001286126,7.59E-05,0
RGI60-05.13471,-22.56854745,69.99790012,0,0.008167,0.002292221,0.011388264,0.002972073,-0.007386059,-0.010000073,0
RGI60-05.13614,-22.54521988,70.09554862,0,0.000723281,0.000339398,7.29E-05,9.83E-05,-0.000670591,1.55E-05,0
RGI60-05.13616,-22.747316,70.07312551,0,0.004042385,0.001582047,0.004778496,0.001308719,-0.002843527,-0.004172305,0
RGI60-05.13619,-22.46063347,70.01500224,0,0.001771363,0.000841719,0.000777595,0.000771037,-0.001115439,-0.000450716,0
RGI60-05.13649,-22.5803592,70.09247204,0,0.001103088,0.000410359,0.000262073,0.000358406,-0.000834496,-8.65E-05,0
RGI60-05.13659,-25.86341077,68.9378343,0,0.002796559,0.001496942,0,0,-0.000345089,0,0
RGI60-05.13666,-26.41731263,68.80293132,0,0.018189344,0.005101929,0.036747012,0.007447825,-0.015129637,-0.031856056,0
RGI60-05.13696,-32.38914436,68.55295079,0,0.004461861,0.004208315,0.004889812,0.001401043,-7.33E-05,-4.67E-06,0
RGI60-05.13879,-36.21797688,65.9897141,0,0.005737357,0.002916461,0.005774522,0.002767544,-0.001607002,-0.004443884,0
RGI60-05.13882,-36.8312563,66.3749607,0,0.000293634,0.000291006,0,0,-1.62E-05,0,0
RGI60-05.13884,-35.79379936,66.20538502,0,0.001981174,0.001152703,0.004189185,0.001854417,-0.001296976,-0.003603708,0
RGI60-05.13886,-36.01597702,66.09430037,0,0.004683569,0.004104917,0.003994151,0.00259702,-0.001071298,-0.001996524,0
RGI60-05.13888,-35.94413094,66.02514854,0,0.003474946,0.001768878,0.004207645,0.002823606,-0.002731706,-0.004047445,0
RGI60-05.13890,-36.11347528,65.97388283,0,0.009042253,0.007469225,0.001990157,0.001004711,-0.005489968,-0.001504978,0
RGI60-05.13897,-35.91381386,66.15115626,0,0.00078452,0.000532461,0.003732651,0.001878351,-0.000665117,-0.003608651,0
RGI60-05.13907,-36.54710248,66.08871934,0,0.021487527,0.015922087,0.013132886,0.009927818,-0.001408602,-0.00202913,0
RGI60-05.13912,-35.86654089,66.27297307,0,0.012076919,0.009494633,0.006751698,0.003504581,-0.001003488,-0.000326318,0
RGI60-05.13913,-35.83739456,66.24835652,0,0.003224983,0.002309907,0.001551857,0.000870691,-0.00093812,-0.000601407,0
RGI60-05.13914,-36.6665161,66.07209785,0,0.001010082,0.000794086,0.000301076,0.000316988,-0.000244935,7.87E-06,0
RGI60-05.13916,-36.96924366,66.32170203,0,0.005368572,0.003402734,0.003731227,0.00210409,-0.000876369,-0.002208136,0
RGI60-05.13918,-37.05227796,66.30073914,0,0.002892294,0.001900586,0.001381425,0.001163048,-0.00102326,-0.001338198,0
RGI60-05.13930,-36.67292301,66.09539982,0,0.033707183,0.016911558,0.026139606,0.010984335,-0.002944795,-0.008588124,0
RGI60-05.13934,-35.96167746,66.00125618,0,0.003965328,0.002811888,0.002183055,0.001242993,-0.001495126,-0.001450417,0
RGI60-05.13959,-35.72402606,66.43399491,0,0.000206781,0.000246075,0.000140244,0.000953915,-3.86E-05,-8.29E-05,0
RGI60-05.13960,-35.78702516,66.28438012,0,0.000214227,0.000403927,0,0,-2.17E-05,0,0
RGI60-05.13978,-35.75239321,66.33565308,0,0.000344871,0.000295654,0.00013786,0.000137451,-6.66E-05,-3.73E-06,0
RGI60-05.13988,-35.88544176,66.39739157,0,0.000269759,0.000213626,5.76E-05,0.000232079,-0.000105811,-3.71E-05,0
RGI60-05.13993,-35.82515942,66.38058869,0,0.000346976,0.000300813,0.000111258,0.000122498,-7.36E-05,-4.48E-05,0
RGI60-05.13994,-35.86899916,66.39353429,0,0.00074012,0.001353682,0.000129567,0.000328183,-6.40E-05,-6.27E-05,0
RGI60-05.13995,-36.3149469,66.08717324,0,0.080764187,0.013936225,0.083533898,0.009296973,-0.003094231,-0.010158871,0
RGI60-05.14147,-27.39528836,68.64387331,0,0.005625236,0.002237411,0.007499163,0.002189783,-0.003958952,-0.006313211,0
RGI60-05.14289,-25.76952009,69.00673502,0,0.005203252,0.001716125,0.003657861,0.001960558,-0.003954544,-0.002620894,0
RGI60-05.14387,-25.18074402,69.20500817,0,0.000777845,0.000447426,0.002099144,0.00079627,-0.000464378,-0.001629244,0
RGI60-05.14994,-22.44603133,70.10271264,0,0.000255298,0.000213033,0.000155105,0.000175199,-0.000192065,-5.44E-05,0
RGI60-05.15250,-27.69293763,70.39269847,0,0.000482009,0.000441387,0.000262034,0.000257143,-0.000145289,-0.000218116,0
RGI60-05.15463,-26.65830428,70.87396671,0,0.000200729,0.00023401,6.74E-05,0.000225412,-1.06E-05,-4.97E-05,0
RGI60-05.15467,-26.47215845,70.89293059,0,0.022330093,0.012776504,0.023566072,0.004934431,-0.001313755,-0.002151233,0
RGI60-05.15469,-26.81530892,70.8663528,0,0.002171471,0.001640874,0.000398754,0.000861388,-0.000237959,-1.01E-06,0
RGI60-05.15471,-26.90800023,70.8695228,0,0.000141934,0.000159798,0,0,-9.29E-05,0,0
RGI60-05.15473,-26.77440133,70.86501716,0,0.000211699,0.000200003,0.000109529,4.01E-05,-0.000134794,0,0
RGI60-05.15477,-27.17094726,70.82110038,0,0.000274107,0.000254023,0.000130387,0.000181863,-4.86E-05,1.89E-05,0
RGI60-05.15547,-27.64992515,70.6279948,0,8.32E-05,0.000137106,3.77E-05,0.000145132,-3.51E-05,1.46E-05,0
RGI60-05.15579,-26.09387401,70.98146374,0,0.000300699,0.000253113,0.000100159,0.0001901,-0.000197488,-6.20E-05,0
RGI60-05.15584,-26.19373886,70.95954076,0,3.33E-05,0.000456569,9.01E-05,0.000122346,-2.81E-05,-1.07E-05,0
RGI60-05.15587,-26.33817475,70.92007238,0,0.000159109,0.000207351,9.76E-05,0.000116508,-8.19E-06,-4.68E-06,0
RGI60-05.15610,-25.73041926,70.98740173,0,0.00268361,0.001215313,0.001588858,0.000853333,-0.001212387,-0.000821012,0
RGI60-05.15612,-25.98379635,71.00423752,0,8.43E-05,0.000169799,0.000138652,0.000149539,-5.07E-05,-1.82E-05,0
RGI60-05.15697,-21.79320089,70.56484499,0,0.001195266,0.000865687,0.001740125,0.001183491,-0.001033647,-0.001592197,0
RGI60-05.15769,-21.73509791,70.70048095,0,7.50E-05,0.000162066,0.000108909,0.000109087,-5.12E-05,-9.65E-05,0
RGI60-05.15827,-21.85811296,70.73678109,0,0.002629058,0.001941497,0.004696944,0.00322167,-0.001923874,-0.004618278,0
RGI60-05.15834,-21.80469788,70.66550201,0,0.004281542,0.003273998,0.006042183,0.003203466,-0.003305845,-0.003471568,0
RGI60-05.15929,-27.99504269,71.52199143,0,0.000420837,0.000354942,6.84E-05,0.000323891,-0.00027711,-2.15E-05,0
RGI60-05.15931,-28.13610043,71.51585042,0,6.51E-05,0.000235146,6.78E-05,0.000335508,-6.09E-05,-4.66E-05,0
RGI60-05.15936,-28.26561356,71.50770189,0,0.000183683,0.000336051,0.000202999,0.000229657,-9.30E-05,-0.000153859,0
RGI60-05.16051,-26.22977969,71.48113449,0,7.42E-06,5.86E-05,1.07E-05,6.21E-05,-7.01E-06,-5.36E-06,0
RGI60-05.16052,-26.35160217,71.47286963,0,0.001136968,0.000961632,0.001458094,0.001136038,-0.000533823,-0.001125317,0
RGI60-05.16056,-26.14052295,71.46571454,0,4.23E-05,6.45E-05,1.33E-05,4.52E-05,-7.74E-06,-6.13E-06,0
RGI60-05.16059,-26.19055834,71.46253747,0,0.000109517,0.000102965,7.52E-05,0.000118228,-4.77E-05,-3.32E-05,0
RGI60-05.16060,-26.65323173,71.45239198,0,0.000595515,0.000525757,0.00061147,0.00049867,-0.000147393,-0.000350614,0
RGI60-05.16062,-26.72257157,71.4525324,0,0.006168683,0.008452306,0.009163245,0.008791113,-0.000966847,-0.003123913,0
RGI60-05.16095,-26.13832063,71.05929951,0,0.000365359,0.000320402,0,0,-0.000135246,0,0
RGI60-05.16122,-26.38392151,70.99339554,0,6.89E-05,0.000109164,0,0,-2.21E-05,0,0
RGI60-05.16126,-26.43762191,70.9719409,0,3.57E-05,4.01E-05,0,0,-3.70E-06,0,0
RGI60-05.16130,-26.66676859,70.93739955,0,7.30E-05,7.93E-05,6.07E-05,6.30E-05,-1.00E-05,-4.09E-06,0
RGI60-05.16141,-25.70726679,71.42462611,0,0.000385628,0.000254024,0.000104262,0.000117208,-0.000209863,-1.81E-05,0
RGI60-05.16175,-25.46486445,71.34877802,0,2.77E-05,3.95E-05,3.47E-05,7.15E-05,-5.32E-06,-1.10E-05,0
RGI60-05.16182,-25.52294309,71.3570918,0,9.62E-05,0.00010202,5.47E-05,6.29E-05,-1.77E-05,-1.21E-05,0
RGI60-05.16189,-25.45546387,71.29029912,0,0.000730281,0.000971389,0.000833938,0.00069926,-0.000696377,-0.000729443,0
RGI60-05.16217,-21.93467313,70.95297933,0,0.001102886,0.000943078,0.001239851,0.000992103,-0.000911929,-0.001122252,0
RGI60-05.16232,-21.79843039,70.85956729,0,0.002283621,0.001758258,0.002772506,0.002138982,-0.001741211,-0.002771263,0
RGI60-05.16819,-27.72489667,71.90081972,0,0.000518273,0.00039749,0.000120501,0.000323821,-0.000199752,0.000125735,0
RGI60-05.16846,-21.93066,71.44475814,0,0.008144002,0.006023729,0.011140976,0.009519452,-0.003858613,-0.008345376,0
RGI60-05.16847,-22.15074256,71.47074934,0,0.001291957,0.000994194,0.001655335,0.001201955,-0.001261243,-0.001618767,0
RGI60-05.16849,-21.87841634,71.40808142,0,0.009246827,0.010103338,0.005761406,0.004449394,-0.008544984,-0.005271453,0
RGI60-05.16850,-22.19719372,71.43557285,0,0.000839056,0.000485212,0.000761899,0.000613148,-0.000613252,-0.000730664,0
RGI60-05.16851,-22.27648343,71.40915734,0,0.001925961,0.001564095,0.002305112,0.001745795,-0.001601694,-0.002174781,0
RGI60-05.16856,-21.89229712,71.35514903,0,0.008168507,0.00503234,0.008616769,0.005486697,-0.002682334,-0.002917469,0
RGI60-05.16867,-21.98085997,71.45268227,0,0.00210954,0.001750387,0.00225643,0.001459331,-0.001947355,-0.002214483,0
RGI60-05.17070,-25.45850288,72.02389904,0,0.000691987,0.000930264,0.001299113,0.001029029,-0.000521811,-0.001174271,0
RGI60-05.17118,-25.42522477,72.09309294,0,0.020217524,0.016780272,0.009012414,0.010315445,-0.005500807,-0.008076017,0
RGI60-05.17994,-27.11219709,72.80029407,0,0.000193207,0.000163544,0,0,-8.51E-05,0,0
RGI60-05.18729,-22.71363445,72.34639038,0,0.001317448,0.001519095,0.003595929,0.002407642,-0.001145998,-0.003293224,0
